ID,ItemLevel,Quality_0,Quality_1,Quality_2,Quality_3,Quality_4,Quality_5,Quality_6
47,47,16.87767028809,26.73370742798,28.12944984436,31.69016647339,35.27857971191,35.27857971191,35.27857971191
48,48,17.23203659058,27.4675579071,28.72006225586,32.28493499756,35.88876724243,35.88876724243,35.88876724243
49,49,17.5857219696,28.12944984436,29.30953598022,32.87864685059,36.49934768677,36.49934768677,36.49934768677
50,50,17.94186592102,28.72006225586,29.90311050415,33.4686164856,37.1040725708,37.1040725708,37.1040725708
51,51,18.30333328247,29.30953598022,30.50555419922,34.06688308716,37.70930862427,37.70930862427,37.70930862427
52,52,18.66067504883,29.90311050415,31.10112571716,34.67334747314,38.31677246094,38.31677246094,38.31677246094
53,53,19.01409912109,30.50555419922,31.69016647339,35.27857971191,38.93141937256,38.93141937256,38.93141937256
54,54,19.3709602356,31.10112571716,32.28493499756,35.88876724243,39.55475234985,39.55475234985,39.55475234985
55,55,19.72718811035,31.69016647339,32.87864685059,36.49934768677,40.19384384155,40.19384384155,40.19384384155
56,56,20.08116912842,32.28493499756,33.4686164856,37.1040725708,40.83891677856,40.83891677856,40.83891677856
57,57,20.44012832642,32.87864685059,34.06688308716,37.70930862427,41.49628067017,41.49628067017,41.49628067017
58,58,20.80400848389,33.4686164856,34.67334747314,38.31677246094,42.1612739563,42.1612739563,42.1612739563
59,59,21.16714668274,34.06688308716,35.27857971191,38.93141937256,42.84398269653,42.84398269653,42.84398269653
60,60,21.53326034546,34.67334747314,35.88876724243,39.55475234985,43.5449256897,43.5449256897,43.5449256897
61,61,21.89960861206,35.27857971191,36.49934768677,40.19384384155,44.27071380615,44.27071380615,44.27071380615
62,62,22.26244354248,35.88876724243,37.1040725708,40.83891677856,45.01208114624,45.01208114624,45.01208114624
63,63,22.62558364868,36.49934768677,37.70930862427,41.49628067017,45.77610778809,45.77610778809,45.77610778809
64,64,22.99006462097,37.1040725708,38.31677246094,42.1612739563,46.55060577393,46.55060577393,46.55060577393
65,65,23.35885238647,37.70930862427,38.93141937256,42.84398269653,47.34111785889,47.34111785889,47.34111785889
66,66,23.73285102844,38.31677246094,39.55475234985,43.5449256897,48.15240859985,48.15240859985,48.15240859985
67,67,24.11630630493,38.93141937256,40.19384384155,44.27071380615,48.98862457275,48.98862457275,48.98862457275
68,68,24.5033493042,39.55475234985,40.83891677856,45.01208114624,49.84475326538,49.84475326538,49.84475326538
69,69,24.89776802063,40.19384384155,41.49628067017,45.77610778809,50.73145294189,50.73145294189,50.73145294189
70,70,25.29676437378,40.83891677856,42.1612739563,46.55060577393,51.63829421997,51.63829421997,51.63829421997
71,71,25.70638847351,41.49628067017,42.84398269653,47.34111785889,52.56433105469,52.56433105469,52.56433105469
72,72,26.12695503235,42.1612739563,43.5449256897,48.15240859985,53.51610565186,53.51610565186,53.51610565186
73,73,26.56242752075,42.84398269653,44.27071380615,48.98862457275,54.48532104492,54.48532104492,54.48532104492
74,74,27.0072479248,43.5449256897,45.01208114624,49.84475326538,55.46670913696,55.46670913696,55.46670913696
75,75,27.46566390991,44.27071380615,45.77610778809,50.73145294189,56.47255706787,56.47255706787,56.47255706787
76,76,27.93036270142,45.01208114624,46.55060577393,51.63829421997,57.4969291687,57.4969291687,57.4969291687
77,77,28.40467071533,45.77610778809,47.34111785889,52.56433105469,58.53993988037,58.53993988037,58.53993988037
78,78,28.89144706726,46.55060577393,48.15240859985,53.51610565186,59.61270523071,59.61270523071,59.61270523071
79,79,29.39317512512,47.34111785889,48.98862457275,54.48532104492,60.71715164185,60.71715164185,60.71715164185
80,80,29.90685272217,48.15240859985,49.84475326538,55.46670913696,61.84795379639,61.84795379639,61.84795379639
81,81,30.43887329102,48.98862457275,50.73145294189,56.47255706787,63.00477981567,63.00477981567,63.00477981567
82,82,30.98297691345,49.84475326538,51.63829421997,57.4969291687,64.19288635254,64.19288635254,64.19288635254
83,83,31.53859901428,50.73145294189,52.56433105469,58.53993988037,65.40802001953,65.40802001953,65.40802001953
84,84,32.10966491699,51.63829421997,53.51610565186,59.61270523071,66.65144348145,66.65144348145,66.65144348145
85,85,32.69119262695,52.56433105469,54.48532104492,60.71715164185,67.91065979004,67.91065979004,67.91065979004
86,86,33.28002548218,53.51610565186,55.46670913696,61.84795379639,69.2262802124,69.2262802124,69.2262802124
87,87,33.88353347778,54.48532104492,56.47255706787,63.00477981567,70.53670501709,70.53670501709,70.53670501709
88,88,34.49815750122,55.46670913696,57.4969291687,64.19288635254,71.94523620605,71.94523620605,71.94523620605
89,89,35.12396621704,56.47255706787,58.53993988037,65.40802001953,73.30711364746,73.30711364746,73.30711364746
90,90,35.76762390137,57.4969291687,59.61270523071,66.65144348145,74.70070648193,74.70070648193,74.70070648193
91,91,36.43029022217,58.53993988037,60.71715164185,67.91065979004,76.11199188232,76.11199188232,76.11199188232
92,92,37.10877227783,59.61270523071,61.84795379639,69.2262802124,77.58648681641,77.58648681641,77.58648681641
93,93,37.8028678894,60.71715164185,63.00477981567,70.53670501709,79.05516815186,79.05516815186,79.05516815186
94,94,38.51573562622,61.84795379639,64.19288635254,71.94523620605,80.63381195068,80.63381195068,80.63381195068
95,95,39.24481201172,63.00477981567,65.40802001953,73.30711364746,82.16014862061,82.16014862061,82.16014862061
96,96,39.99086761475,64.19288635254,66.65144348145,74.70070648193,83.72203826904,83.72203826904,83.72203826904
97,97,40.74639892578,65.40802001953,67.91065979004,76.11199188232,85.30376434326,85.30376434326,85.30376434326
98,98,41.53576660156,66.65144348145,69.2262802124,77.58648681641,86.9563369751,86.9563369751,86.9563369751
99,99,42.32202148438,67.91065979004,70.53670501709,79.05516815186,88.60237884521,88.60237884521,88.60237884521
100,100,43.16714096069,69.2262802124,71.94523620605,80.63381195068,90.37166595459,90.37166595459,90.37166595459
