build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Shadow,Night Elf,Alliance,810.0595347218746,16.265015296440442,0.23002205224431918,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,305030001303--504020501201302251
Shadow,Gnome,Alliance,805.5360024907455,16.19898136641721,0.2290881914501627,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,305030001303--504020501201302251
Smite,Human,Alliance,559.9993862150619,10.355166467846626,0.14644416859459797,5000,0.0002,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Dwarf,Alliance,559.5200284569836,10.17104076237788,0.1438402378960438,5000,0.0003,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Night Elf,Alliance,562.134873539171,10.342310766984244,0.14626236152946404,5000,0.0001,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Gnome,Alliance,562.8257545999782,10.17282088140771,0.14386541258079005,5000,0.0001,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Combat,Human,Alliance,610.4260297228725,19.586260546053985,0.27699155300402606,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Dwarf,Alliance,600.843549834595,18.896461838057604,0.2672363261224669,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Night Elf,Alliance,608.8629594800733,19.026244521669543,0.2690717304357187,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Gnome,Alliance,608.2913884044523,19.663019401287873,0.278077087145066,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,High Order,Alliance,609.5214874652331,19.200400130394257,0.271534662673937,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,005303103012-32003311201515231
Mutilate,Human,Alliance,614.3557258204027,20.308669209831642,0.28720795430292795,5000,0,8.1,8.1,16,16,linear-v1,81,439,-3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Dwarf,Alliance,613.0940831822492,20.083133823355134,0.2840184022794266,5000,0,8.1,8.1,16,16,linear-v1,81,435,-1.0658141036401503e-14,0053031035140105-302303202014
Mutilate,Night Elf,Alliance,623.3805920408244,19.98473392162179,0.28262681752375185,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Gnome,Alliance,627.0245752558087,20.693024887427796,0.2926435644232438,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,High Order,Alliance,620.4238357357888,20.246227475258433,0.28632489482401263,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,0053031035140105-302303202014
Subtlety,Human,Alliance,562.8499579664834,15.491332175225228,0.21908052061430217,5000,0,10.1,10.1,16,16,linear-v1,101,427,-7.105427357601002e-15,115303101104--5320003310013211501
Subtlety,Dwarf,Alliance,551.1310931686257,15.202203284795322,0.2149916206331036,5000,0,10.1,10.1,16,16,linear-v1,101,431,-1.4210854715202004e-14,115303101104--5320003310013211501
Subtlety,Night Elf,Alliance,560.2380216434356,15.38127957739442,0.21752414185003496,5000,0,10.1,10.1,16,16,linear-v1,101,431,-1.4210854715202004e-14,115303101104--5320003310013211501
Subtlety,Gnome,Alliance,559.2312637020693,15.283554601325918,0.21614210198464834,5000,0,10.1,10.1,16,16,linear-v1,101,431,-1.4210854715202004e-14,115303101104--5320003310013211501
Subtlety,High Order,Alliance,556.7883429832958,15.85155486339724,0.2241748387251757,5000,0,10.1,10.1,16,16,linear-v1,101,427,-7.105427357601002e-15,115303101104--5320003310013211501
Demonic Pact,Human,Alliance,840.8545494791894,26.455592303110606,0.3741385743567228,5000,0,5.1,5.1,16,16,linear-v1,51,493.99999999999994,-8.881784197001252e-15,011-0005003221220311351-0550005003
Demonic Pact,Gnome,Alliance,846.6024245232036,26.05354939395248,0.3684528290088493,5000,0,6.1,6.1,16,16,linear-v1,61,491.99999999999994,-5.329070518200751e-15,011-0005003221220311351-0550005003
Affliction,Human,Alliance,794.2602048474001,31.826283513938076,0.4500916178534247,5000,0.0086,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,2525000013520105--0550015103
Affliction,Gnome,Alliance,800.2227349603432,31.813278692769693,0.44990770190869905,5000,0.0034,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,2525000013520105--0550015103
DS/Ruin,Human,Alliance,757.3944488132843,34.26133444827874,0.4845284384175631,5000,0.0013,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,252200001351-0025003001-0550005103
DS/Ruin,Gnome,Alliance,762.7890065916795,34.17780779158243,0.4833471931103671,5000,0.0005,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,252200001351-0025003001-0550005103
Destruction,Human,Alliance,779.175760025268,21.24290519022343,0.3004200462421978,5000,0.0008,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,2521000003-0005-0050355103101351
Destruction,Gnome,Alliance,783.4002056041163,21.636448533135955,0.30598558957148325,5000,0.0007,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,2521000003-0005-0050355103101351
Fury,Human,Alliance,781.9443769698846,33.041534316719726,0.4672778595232107,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,456,1.3322676295501878e-15,20305113002-050520035151010051
Fury (Sunder),Human,Alliance,745.6841995105059,35.07181286753435,0.49599033414278304,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,456,1.3322676295501878e-15,20305113002-050520035151010051
Fury,Dwarf,Alliance,781.4470838024862,32.80486523496933,0.4639308532711527,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,454,-8.881784197001252e-16,20305113002-050520035151010051
Fury (Sunder),Dwarf,Alliance,746.2771421763255,32.834621214319604,0.46435166636674124,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,454,-8.881784197001252e-16,20305113002-050520035151010051
Fury,Night Elf,Alliance,771.7162986549665,33.10199392964688,0.4681328875689848,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,437,-8.881784197001252e-16,20305113002-050520035151010051
Fury (Sunder),Night Elf,Alliance,736.3367093007802,34.37730214649878,0.48616846933376284,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,437,-8.881784197001252e-16,20305113002-050520035151010051
Fury,Gnome,Alliance,780.9503099654323,31.627088813880324,0.44727457938967957,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,454,-8.881784197001252e-16,20305113002-050520035151010051
Fury (Sunder),Gnome,Alliance,747.1552972084944,32.83766678656433,0.464394737262478,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,454,-8.881784197001252e-16,20305113002-050520035151010051
Fury,High Order,Alliance,783.1459181889119,31.33885900607189,0.44319839435685077,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,437,-8.881784197001252e-16,20305113002-050520035151010051
Fury (Sunder),High Order,Alliance,746.6807370370814,32.87409669604367,0.46490993398309516,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,437,-8.881784197001252e-16,20305113002-050520035151010051
Arms,Human,Alliance,736.9999551723154,34.6632046712083,0.49021174161337194,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,439,-8.881784197001252e-16,20305213132515001-550500000002
Arms,Dwarf,Alliance,726.6887917767981,34.572089130899634,0.4889231732848973,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,441,1.3322676295501878e-15,20305213132515001-550500000002
Arms,Night Elf,Alliance,732.5400252231218,34.78560185878602,0.49194269924005934,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,439,-8.881784197001252e-16,20305213132515001-550500000002
Arms,Gnome,Alliance,730.8451094638128,34.25062492875145,0.4843769829399432,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,439,-8.881784197001252e-16,20305213132515001-550500000002
Arms,High Order,Alliance,730.7078032989183,35.106304169984284,0.49647811481986914,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,439,-8.881784197001252e-16,20305213132515001-550500000002
Pet/Melee,Human,Alliance,951.4830427796957,31.411339919315736,0.44422342926207714,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,465,0,53200005001-005005-5302002300502201
Pet/Melee,Night Elf,Alliance,943.1494230094718,31.194933494734613,0.4411629802558042,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,465,0,53200005001-005005-5302002300502201
Pet/Melee,Dwarf,Alliance,922.870083808911,30.276771517692243,0.42817820905191806,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,460,2.7755575615628914e-17,53200005001-005005-5302002300502201
Pet/Melee,High Order,Alliance,930.3686712784133,30.19615138574261,0.4270380682118832,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,460,2.7755575615628914e-17,53200005001-005005-5302002300502201
Arcane–Frost,Human,Alliance,706.7507006363481,26.335802848534012,0.3724444956438079,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,05020500310031053--05550002010003002
Arcane–Frost,Gnome,Alliance,712.0158374081527,26.73219005900357,0.3780502573337808,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,05020500310031053--05550002010003002
Arcane–Frost,High Order,Alliance,712.9804177702705,26.331182667230276,0.37237915641320424,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,05020500310031053--05550002010003002
2H Bloodthirst,Human,Alliance,738.1262401477468,34.15868249982541,0.4830767206404959,5000,0,-0.9000000000000004,-0.9000000000000004,6,9,linear-v1,-9.000000000000004,439,0,30304203032-050500320051310051
2H Bloodthirst,Dwarf,Alliance,733.9001399250134,34.6044146402547,0.48938032502230283,5000,0,-0.9000000000000004,-0.9000000000000004,6,9,linear-v1,-9.000000000000004,441,-4.440892098500626e-16,30304203032-050500320051310051
2H Bloodthirst,Gnome,Alliance,732.7769709092728,33.62702906575994,0.4755580056711198,5000,0,-0.9000000000000004,-0.9000000000000004,6,9,linear-v1,-9.000000000000004,439,0,30304203032-050500320051310051
2H Bloodthirst,Night Elf,Alliance,730.3465668142265,33.96128622555328,0.4802851157581203,5000,0,-0.9000000000000004,-0.9000000000000004,6,9,linear-v1,-9.000000000000004,439,0,30304203032-050500320051310051
2H Bloodthirst,High Order,Alliance,726.2055929998165,33.771393729400714,0.47759963032360186,5000,0,-0.9000000000000004,-0.9000000000000004,6,9,linear-v1,-9.000000000000004,439,0,30304203032-050500320051310051
Physical Ret,Human,Alliance,943.9822945939427,39.90960669206677,0.5644070705289685,5000,0.004370621702200001,7.1,7.1,16,16,linear-v1,71,423,0,250003003-232-052250310012330301
Physical Ret,Dwarf,Alliance,939.6911819698146,40.478730158314995,0.5724556917752989,5000,0.0046776040236,7.1,7.1,16,16,linear-v1,71,425,-5.329070518200751e-15,250003003-232-052250310012330301
