build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Beast Mastery,Tauren,Horde,872.8763223799161,20.72071799549955,0.2930352041134372,5000,0.0051600000000000005,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,540.4285714285714,1.1102230246251565e-15,5320001505101251-00531510005
Beast Mastery,Troll,Horde,877.97574496917,20.774082403884826,0.2937898908143019,5000,0.0024100000000000002,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,540.4285714285714,2.220446049250313e-15,5320001505101251-00531510005
Beast Mastery,Windshaper,Horde,878.6374921850802,20.92260653889524,0.2958903392750165,5000,0.0044599999999999996,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,540.4285714285714,2.220446049250313e-15,5320001505101251-00531510005
Beast Mastery,Human,Alliance,885.6954189535347,21.367307449036613,0.30217935985823235,5000,0.00023999999999999998,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,540.4285714285714,2.220446049250313e-15,5320001505101251-00531510005
Beast Mastery,Dwarf,Alliance,870.3753559890782,20.560893628636677,0.29077494624128547,5000,0.007490000000000001,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,540.4285714285714,2.220446049250313e-15,5320001505101251-00531510005
Beast Mastery,Night Elf,Alliance,881.5036615700797,20.96239526692214,0.2964530368630687,5000,0.0018800000000000002,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,540.4285714285714,2.220446049250313e-15,5320001505101251-00531510005
Beast Mastery,High Order,Alliance,878.6374921850802,20.92260653889524,0.2958903392750165,5000,0.0044599999999999996,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,540.4285714285714,2.220446049250313e-15,5320001505101251-00531510005
Marksmanship,Orc,Horde,878.2855827464724,23.397908083869144,0.33089638943366817,5000,0.3543199999999999,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,540.4285714285714,2.220446049250313e-15,53200005011-0053552001520051
Marksmanship,Tauren,Horde,867.6102523682564,22.94490564096538,0.3244899674482417,5000,0.39305973665479943,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,540.4285714285714,1.1102230246251565e-15,53200005011-0053552001520051
Marksmanship,Troll,Horde,874.4168878345221,22.777572217206536,0.3221235154750609,5000,0.44065,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,540.4285714285714,2.220446049250313e-15,53200005011-0053552001520051
Marksmanship,Windshaper,Horde,874.5310985078028,22.929848566791357,0.3242770282631761,5000,0.35380000000000017,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,540.4285714285714,2.220446049250313e-15,53200005011-0053552001520051
Marksmanship,Human,Alliance,882.4035797718631,22.983753693630295,0.3250393618777468,5000,0.24086999999999997,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,540.4285714285714,2.220446049250313e-15,53200005011-0053552001520051
Marksmanship,Dwarf,Alliance,865.0766220877226,22.741456590585212,0.32161276338524614,5000,0.36407999999999957,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,540.4285714285714,2.220446049250313e-15,53200005011-0053552001520051
Marksmanship,Night Elf,Alliance,878.4614309366358,23.263329639901766,0.3289931628270509,5000,0.33040999999999987,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,540.4285714285714,2.220446049250313e-15,53200005011-0053552001520051
Marksmanship,High Order,Alliance,874.5310985078028,22.929848566791357,0.3242770282631761,5000,0.35380000000000017,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,540.4285714285714,2.220446049250313e-15,53200005011-0053552001520051
Survival,Orc,Horde,834.852441507414,30.43159427653294,0.4303677335050834,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,460,2.7755575615628914e-17,502-0050051-230230230250022151
Survival,Tauren,Horde,823.2120627773558,29.958679599322743,0.4236797100015238,5000,0,-0.9000000000000004,-0.9000000000000004,9,9,linear-v1,-9.000000000000004,460,0,502-0050051-230230230250022151
Survival,Troll,Horde,827.0803121682571,30.646415675217593,0.4334057668601613,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,460,2.7755575615628914e-17,502-0050051-230230230250022151
Survival,Windshaper,Horde,824.622185367322,30.222923172757444,0.4274166784547367,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,460,2.7755575615628914e-17,502-0050051-230230230250022151
Survival,Human,Alliance,839.5789081203416,30.688021435477143,0.4339941611644803,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,465,0,502-0050051-230230230250022151
Survival,Dwarf,Alliance,819.178841226258,29.784499069683136,0.4212164253283472,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,460,2.7755575615628914e-17,502-0050051-230230230250022151
Survival,Night Elf,Alliance,832.2037203513236,30.25154390423075,0.4278214367208826,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,465,0,502-0050051-230230230250022151
Survival,High Order,Alliance,824.622185367322,30.222923172757444,0.4274166784547367,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,460,2.7755575615628914e-17,502-0050051-230230230250022151
Arcane,Orc,Horde,681.3059828210356,41.450384529054084,0.586196959665682,5000,1.31595,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,Troll,Horde,678.3731170940359,41.74687064458497,0.590389906522073,5000,1.6193554546113862,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,Undead,Horde,692.6212566582414,42.17090498428841,0.5963866576632783,5000,1.322,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,Human,Alliance,678.0438545445511,41.074221540988106,0.580877211671825,5000,1.16255,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,Gnome,Alliance,687.2004599634157,39.10880849513818,0.5530820738207652,5000,0.5983,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,High Order,Alliance,680.2495226823247,41.36536264441039,0.5849945686420657,5000,1.549331486001999,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,053005023100311531-03-005500032
Fire,Orc,Horde,605.2697356450651,35.44240887038212,0.5012313530766688,5000,32.00512000000003,4.1,4.1,13,13,linear-v1,41,487.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
Fire,Troll,Horde,598.3127684148429,34.99294294751709,0.4948749450372662,5000,32.046910000000025,4.1,4.1,13,13,linear-v1,41,487.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
Fire,Undead,Horde,620.0201142229139,36.80364102749338,0.5204820828579201,5000,29.65721000000003,3.0999999999999996,3.0999999999999996,13,13,linear-v1,30.999999999999996,489.57142857142856,-8.881784197001252e-16,0501252000002-23450000130133051-003
Fire,Human,Alliance,612.5170217742926,36.62363005481689,0.5179363432685694,5000,28.337260000000015,3.0999999999999996,3.0999999999999996,13,13,linear-v1,30.999999999999996,489.57142857142856,-8.881784197001252e-16,0501252000002-23450000130133051-003
Fire,Gnome,Alliance,622.1501553139243,36.05645258010789,0.5099152424985095,5000,24.697790000000015,4.1,4.1,13,13,linear-v1,41,487.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
Fire,High Order,Alliance,595.1164891092969,34.68963417706411,0.490585511269653,5000,34.61214841584203,4.1,4.1,13,13,linear-v1,41,487.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
Frost,Orc,Horde,627.5044773532508,37.053190293018,0.5240112424157717,5000,24.0704,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,Troll,Horde,627.0473971646117,35.46381059532139,0.5015340191733417,5000,24.668072727892223,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,Undead,Horde,633.4273990850191,36.8447144971784,0.5210629494367428,5000,23.4165,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,Human,Alliance,627.4217531498194,36.74945631382971,0.5197157952885554,5000,22.47555,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,Gnome,Alliance,654.5968699264117,36.57351140712252,0.5172275585555977,5000,12.9085,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,High Order,Alliance,628.134554368059,35.744374780742945,0.505501795934735,5000,24.60340822436338,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,050005001-03-0555003321001301251
Retribution,Undead,Horde,1050.838610696946,30.44594803899955,0.430570726360597,5000,0.00117,8.1,8.1,16,16,linear-v1,81,494.42857142857144,5.329070518200751e-15,253003-232-052052310012330301
Retribution,Human,Alliance,1035.9199676176638,30.219236856524734,0.42736454607062174,5000,0.00011999999999999999,8.1,8.1,16,16,linear-v1,81,494.42857142857144,5.329070518200751e-15,253003-232-052052310012330301
Retribution,Dwarf,Alliance,1034.3788260703675,30.14881216897053,0.4263685905879713,5000,0.00045999999999999996,8.1,8.1,16,16,linear-v1,81,494.42857142857144,5.329070518200751e-15,253003-232-052052310012330301
Shadow,Troll,Horde,765.8408794312718,14.558396657815662,0.20588681999890046,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,305030001305--504020501201302051
Shadow,Undead,Horde,777.6051622557603,15.303381058753223,0.2164224904345234,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,305030001305--504020501201302051
Shadow,Human,Alliance,767.0721829103722,14.485260594777266,0.20485251987642575,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,305030001305--504020501201302051
Shadow,Dwarf,Alliance,766.8221073228788,14.408468959449182,0.2037665221548479,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,305030001305--504020501201302051
Shadow,Night Elf,Alliance,772.517263009182,14.607263930647843,0.20657790759885503,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,305030001305--504020501201302051
Shadow,Gnome,Alliance,772.9460222142121,14.607814272740306,0.2065856906113661,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,305030001305--504020501201302051
Smite,Troll,Horde,559.1474650801622,10.451568961834425,0.14780750573903934,5000,0,-7.9,-7.9,0,0,linear-v1,-79,467.4285714285714,1.7763568394002505e-15,515030031305001031-00505023002-003
Smite,Undead,Horde,563.062093949219,10.672954363096718,0.15093836810880476,5000,5e-05,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Human,Alliance,556.9247650488637,10.420296289641545,0.14736524336757115,5000,3.0000000000000004e-05,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Dwarf,Alliance,556.323047977229,10.141222668749153,0.14341854637190524,5000,0,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Night Elf,Alliance,559.4143609146521,10.493696263159348,0.14840327574783818,5000,0,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Gnome,Alliance,560.4677277144813,10.351204275976382,0.14638813473980172,5000,2e-05,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Combat,Orc,Horde,606.8828968574617,19.293880282863146,0.2728566716682791,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Troll,Horde,606.3592517446335,18.984551902417913,0.26848210775975356,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Undead,Horde,625.3037036143597,19.08420456428765,0.26989140921918114,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Windshaper,Horde,609.8287605377066,19.091988015673863,0.2700014838443057,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,005303103012-32003311201515231
Combat,Human,Alliance,611.013045117304,19.465561235164028,0.27528460697972945,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Dwarf,Alliance,600.779523550793,19.097708937365596,0.27008238989476296,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Night Elf,Alliance,608.7871381668114,19.279522480548348,0.27265362168068447,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Gnome,Alliance,609.0585916562338,19.497193192305065,0.275731950407662,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,High Order,Alliance,609.8287605377066,19.091988015673863,0.2700014838443057,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,005303103012-32003311201515231
Mutilate,Orc,Horde,618.4476405238906,20.567039466171003,0.29086186150921733,5000,0,8.1,8.1,16,16,linear-v1,81,439,-3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Troll,Horde,615.2627539984004,20.317409293833723,0.2873315577562482,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Undead,Horde,639.2804431700862,20.745573182617022,0.29338670954060564,5000,0,8.1,8.1,16,16,linear-v1,81,436,-7.105427357601002e-15,0053031035140105-302303202014
Mutilate,Windshaper,Horde,620.8714413899588,20.312019600292473,0.2872553359792175,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Human,Alliance,614.4889630656882,19.61107206248076,0.27734244083436393,5000,0,8.1,8.1,16,16,linear-v1,81,439,-3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Dwarf,Alliance,613.4005804871064,20.422817194698823,0.28882225058609523,5000,0,8.1,8.1,16,16,linear-v1,81,435,-1.0658141036401503e-14,0053031035140105-302303202014
Mutilate,Night Elf,Alliance,623.1943774447321,20.31871417151537,0.2873500115133944,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Gnome,Alliance,627.3559515936699,20.95086888421327,0.2962900291955488,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,High Order,Alliance,620.8714413899588,20.312019600292473,0.2872553359792175,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,0053031035140105-302303202014
Subtlety,Orc,Horde,556.7531886156528,15.23211913883342,0.21541469469821012,5000,0,10.1,10.1,16,16,linear-v1,101,431,-1.4210854715202004e-14,115303101104--5320003310013211501
Subtlety,Troll,Horde,558.257707984616,15.807667658748782,0.22355417992489077,5000,0,10.1,10.1,16,16,linear-v1,101,427,-7.105427357601002e-15,115303101104--5320003310013211501
Subtlety,Undead,Horde,580.1382021440976,16.31767278189012,0.2307667415451532,5000,0,10.1,10.1,16,16,linear-v1,101,427,-7.105427357601002e-15,115303101104--5320003310013211501
Subtlety,Windshaper,Horde,556.7846150133785,15.760731183346396,0.2228903979240503,5000,0,10.1,10.1,16,16,linear-v1,101,427,-7.105427357601002e-15,115303101104--5320003310013211501
Subtlety,Human,Alliance,562.5238726032326,15.609554543851058,0.22075243738516737,5000,0,10.1,10.1,16,16,linear-v1,101,427,-7.105427357601002e-15,115303101104--5320003310013211501
Subtlety,Dwarf,Alliance,550.7928893287119,15.285287490480801,0.2161666087380976,5000,0,10.1,10.1,16,16,linear-v1,101,431,-1.4210854715202004e-14,115303101104--5320003310013211501
Subtlety,Night Elf,Alliance,559.8399887419735,15.446801214448778,0.21845075772754655,5000,0,10.1,10.1,16,16,linear-v1,101,431,-1.4210854715202004e-14,115303101104--5320003310013211501
Subtlety,Gnome,Alliance,559.964055647602,15.34002634992433,0.21694073311223633,5000,0,10.1,10.1,16,16,linear-v1,101,431,-1.4210854715202004e-14,115303101104--5320003310013211501
Subtlety,High Order,Alliance,556.7846150133785,15.760731183346396,0.2228903979240503,5000,0,10.1,10.1,16,16,linear-v1,101,427,-7.105427357601002e-15,115303101104--5320003310013211501
Demonic Pact,Orc,Horde,844.2639439072225,27.024815086395964,0.382188600158062,5000,0,5.1,5.1,16,16,linear-v1,51,493.99999999999994,-8.881784197001252e-15,011-0005003221220311351-0550005003
Demonic Pact,Troll,Horde,839.1865394606233,27.186586199900244,0.38447638918524146,5000,0,6.1,6.1,16,16,linear-v1,61,491.99999999999994,-5.329070518200751e-15,011-0005003221220311351-0550005003
Demonic Pact,Undead,Horde,848.8195265757356,27.224930363486312,0.38501865754705417,5000,0,6.1,6.1,16,16,linear-v1,61,491.99999999999994,-5.329070518200751e-15,011-0005003221220311351-0550005003
Demonic Pact,Human,Alliance,836.2831832872098,27.269073826648523,0.3856429403899953,5000,0,5.1,5.1,16,16,linear-v1,51,493.99999999999994,-8.881784197001252e-15,011-0005003221220311351-0550005003
Demonic Pact,Gnome,Alliance,847.7324545865275,27.006512604898138,0.38192976398246886,5000,0,6.1,6.1,16,16,linear-v1,61,491.99999999999994,-5.329070518200751e-15,011-0005003221220311351-0550005003
Affliction,Orc,Horde,804.4124536488424,32.31055122905541,0.4569401975588084,5000,0.0095,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,2525000013520105--0550015103
Affliction,Troll,Horde,798.4234353495235,31.53226218521087,0.445933528346295,5000,0.0058545454912,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,2525000013520105--0550015103
Affliction,Undead,Horde,805.1564653839779,31.780571873602657,0.449445157636218,5000,0.0071,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,2525000013520105--0550015103
Affliction,Human,Alliance,796.5143186478701,31.172338817793463,0.44084344327012803,5000,0.0068,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,2525000013520105--0550015103
Affliction,Gnome,Alliance,809.0114409980964,32.3686022517883,0.4577611629953932,5000,0.0033,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,2525000013520105--0550015103
DS/Ruin,Orc,Horde,764.7371414542822,35.41731027930693,0.5008764053977189,5000,0.0009,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,252200001351-0025003001-0550005103
DS/Ruin,Troll,Horde,759.0613243019469,33.833457702288,0.47847734744552145,5000,0.0005727272863999998,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,252200001351-0025003001-0550005103
DS/Ruin,Undead,Horde,767.9397257754945,34.80005371907839,0.49214707940832925,5000,0.001,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,252200001351-0025003001-0550005103
DS/Ruin,Human,Alliance,755.8979546815633,34.6042672366763,0.48937824042090566,5000,0.0006,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,252200001351-0025003001-0550005103
DS/Ruin,Gnome,Alliance,770.0973277358605,35.49226696939777,0.5019364530748895,5000,0.0007,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,491.99999999999994,-1.7763568394002505e-15,252200001351-0025003001-0550005103
Destruction,Orc,Horde,784.9816410352962,21.849858748666698,0.30900366578300864,5000,0.0015,3,3,16,16,linear-v1,30,487.57142857142856,8.881784197001252e-16,2521000003-0005-0050355103101351
Destruction,Troll,Horde,782.1608650066935,21.552440441702245,0.3047975357489369,5000,0.0005818181831999999,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,2521000003-0005-0050355103101351
Destruction,Undead,Horde,795.1998227461263,21.579100783620465,0.30517456992011943,5000,0.0009,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,2521000003-0005-0050355103101351
Destruction,Human,Alliance,782.5782513989807,21.79571968903636,0.3082380238591752,5000,0.0013,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,2521000003-0005-0050355103101351
Destruction,Gnome,Alliance,791.1180032751771,21.741236436883792,0.3074675143180116,5000,0.0007,2.0999999999999996,2.0999999999999996,16,16,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,2521000003-0005-0050355103101351
Fury,Orc,Horde,951.3731265156337,37.3193348281252,0.5277750945267725,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,456,1.3322676295501878e-15,20305113002-050520035151010051
Fury,Tauren,Horde,933.6482735713251,34.82421621361668,0.49248878868309737,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,445,2.7755575615628914e-17,20305113002-050520035151010051
Fury,Troll,Horde,935.2579736348988,36.8278715171942,0.5208247537294984,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,439,1.3322676295501878e-15,20305113002-050520035151010051
